baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
QSOX1	0.700649907568569	1.88687457025243	0.737431038044771	2.55871325304574	0.0105060360496733	0.999448182811212
KLHL42	0.342807530111296	1.87370982884884	1.09139521197364	1.71680231715557	0.0860152974464487	0.999448182811212
XPO1	0.718533319085466	1.86904290786371	0.761875511786651	2.45321299733164	0.0141586473717695	0.999448182811212
NGRN	0.257067139682323	1.86691559074464	1.34978900421195	1.38311660927672	0.166629113673362	0.999448182811212
DNAL4	0.343559184310344	1.85970825649804	1.10129176780726	1.68866081710647	0.0912844485981441	0.999448182811212
CHD4	0.85331086482616	1.85465742582042	0.681033682437516	2.72329764833707	0.00646337966507053	0.999448182811212
RP11-33B1.1	0.369959551709287	1.85402593954304	0.947080435991091	1.9576224669902	0.0502743290692643	0.999448182811212
PINK1	1.07846576390989	1.84928068992061	0.630965045919003	2.93087660224843	0.00338007016489663	0.999448182811212
C6orf132	0.35874001833625	1.82751076160273	1.14771334904891	1.59230592126262	0.111315983135833	0.999448182811212
TTF2	0.413832058555174	1.82350578878549	1.01303709817301	1.80003851001521	0.0718545576930064	0.999448182811212
CSPP1	0.249783303722416	1.82121637084328	1.67662848553814	1.08623728306676	0.277374026338777	0.999448182811212
FBXW7	0.398680388200781	1.82078652608459	0.92010815793994	1.97888314582625	0.0478291642722392	0.999448182811212
CEP104	0.919920244942824	1.8160876238281	0.693671696111849	2.61807946613303	0.00884262099068113	0.999448182811212
NIPSNAP1	0.39261800438936	1.80038640810275	0.922205977121262	1.95226061505565	0.0509072708964368	0.999448182811212
KIAA0232	0.406147619322018	1.79113546172943	1.00940433467983	1.77444795924872	0.0759890829050903	0.999448182811212
ACYP1	0.352260873946723	1.78390482786313	1.05816584339898	1.68584616389901	0.0918254335293427	0.999448182811212
MET	0.17390605810565	1.78125601465262	2.24998710162131	0.79167387820538	0.428550857316961	0.999448182811212
AMZ2P1	0.506834813684152	1.78084393215814	0.867020050123724	2.05398241009999	0.0399773942029798	0.999448182811212
DHX37	0.178667166000548	1.77877086569773	2.28023398802972	0.780082603379975	0.435342255557426	0.999448182811212
EML2	0.298534350778011	1.77057629636451	1.18244785177695	1.49738214138048	0.134293852425535	0.999448182811212
KIF1B	0.862414380548377	1.77043234312587	0.711581274863398	2.48802548024572	0.0128454529446816	0.999448182811212
ELP2	0.692985734089956	1.76971596599111	0.90263524598967	1.96061030616055	0.0499244992118585	0.999448182811212
EHMT2	0.17952219101524	1.76793333545345	2.21733270447301	0.797324340134888	0.425262687778075	0.999448182811212
SPTBN1	1.26627521643322	1.76740563680939	0.703937731745686	2.51074144360244	0.0120477902684029	0.999448182811212
IL17RC	0.409309529799169	1.76713431712717	0.952361244626266	1.85552942971829	0.0635206606473201	0.999448182811212
MPV17	0.463702397344371	1.76231265491894	0.841523436538131	2.0941931958173	0.0362427736568129	0.999448182811212
GIT2	0.288068923499236	1.7583844325016	1.23993080783919	1.41813109359378	0.156152494812886	0.999448182811212
TMCC1	0.19043817406112	1.75625910703707	2.20634583493566	0.796003545422555	0.426029974681889	0.999448182811212
LL22NC03-N64E9.1	0.255612503126883	1.75608362803705	1.55109521902301	1.13215720511546	0.257568348272729	0.999448182811212
ANKRD49	0.308682140715982	1.75035581299467	1.33063689396828	1.31542708677999	0.188366407138459	0.999448182811212
CTU2	0.287793445225071	1.74634176345162	1.22150477954753	1.42966429005583	0.152813394012246	0.999448182811212
EHMT1	0.732449521879436	1.7430028668063	0.740671998067348	2.3532722599941	0.0186090031623722	0.999448182811212
HSPA12A	0.426787819771908	1.7398797457188	0.925576346261537	1.87977982880211	0.0601380906343406	0.999448182811212
PUM1	0.299803131506476	1.73948249215959	1.18092765043101	1.47297973040492	0.140756501418	0.999448182811212
RP5-906C1.1	0.280454858245456	1.73292040473738	1.34046026816671	1.29278013372782	0.196087113265651	0.999448182811212
MAN2B1	0.336826626952616	1.73027232094855	1.12770744023098	1.53432730797107	0.124949150854236	0.999448182811212
RBM26	0.428566797105156	1.72263986157826	1.01507652699254	1.69705417844907	0.0896864180763661	0.999448182811212
SH3GL1	0.556553597391777	1.71627395581955	0.802395798379913	2.13893686792082	0.032440781671064	0.999448182811212
DIP2A	0.306015027329776	1.70349914604263	1.11659614813012	1.52561796751256	0.127105034781587	0.999448182811212
ARAF	0.417249024393355	1.7013423184556	0.907689343266759	1.87436630282834	0.0608799546745503	0.999448182811212
XAB2	0.260942577488224	1.69662759865328	1.44557893264065	1.17366652234896	0.240528624553864	0.999448182811212
RP11-894P9.1	0.304878715286822	1.69367358584068	1.08930838568637	1.55481552156923	0.119990011395028	0.999448182811212
ERAL1	0.575213879674833	1.69048045565715	0.830700623950538	2.03500564092246	0.041850305393855	0.999448182811212
TOLLIP	0.64318421985447	1.68684183109542	0.732808582549707	2.3018860194381	0.0213416008349911	0.999448182811212
NACC2	0.388756004594733	1.68640490507077	0.993266552841681	1.69783720215491	0.0895384922861082	0.999448182811212
FAM118B	0.182314101510322	1.68384306222381	2.14619453484351	0.784571498476295	0.432704846270072	0.999448182811212
CYFIP1	0.210729736677933	1.6758198065758	1.84393360867778	0.908828711993309	0.363440548241246	0.999448182811212
PNPLA2	0.428545109286146	1.67215635342622	0.886359488881606	1.88654420063367	0.0592216579685306	0.999448182811212
ALDH6A1	0.286062657316765	1.6712251920019	1.39234651222741	1.20029401971809	0.230025171528707	0.999448182811212
SDCCAG8	0.292450403047152	1.66495744680811	1.39362466588258	1.19469573664133	0.232205928780635	0.999448182811212
C2CD2	0.16811643668337	1.65372109488011	2.17147768779606	0.761564857043756	0.446319756080205	0.999448182811212
MPP5	0.480465808079239	1.65301452405997	0.947071607497508	1.74539550227655	0.0809160480545145	0.999448182811212
ST3GAL4	0.281871612566358	1.65148467517641	1.39559456812821	1.183355619814	0.236668238173957	0.999448182811212
SGCG	0.20886234239695	1.65001055256669	1.79035969753377	0.921608409103257	0.35673287062015	0.999448182811212
SFT2D2	0.226551254449643	1.64503182423315	1.5526637032421	1.05949010130022	0.289376634958547	0.999448182811212
SMARCC1	0.668665660986839	1.64388953813103	0.859036589703156	1.91364321128519	0.055665759770846	0.999448182811212
RMDN3	0.742976834977332	1.64376541108013	0.75882162737557	2.16620790944664	0.030295303005321	0.999448182811212
CPEB4	0.297234054849901	1.64327191258407	1.3458367067547	1.2210039333424	0.222084530537295	0.999448182811212
SLC7A6	0.18416885349271	1.63334373259179	2.09213392319833	0.78070706396024	0.434974804990334	0.999448182811212
MYO1D	0.2413321952506	1.63143124541223	1.59776595222922	1.02107022817456	0.307221167189562	0.999448182811212
TSC2	0.533729394119097	1.63103223560756	0.90510666244379	1.80203317828174	0.0715401856935239	0.999448182811212
NAAA	0.398424961882557	1.62951205141316	1.00516763649344	1.62113461700554	0.104988771302025	0.999448182811212
G3BP2	0.337054018568615	1.62051882106793	1.15340271015858	1.40498960752843	0.160024368624389	0.999448182811212
GOLGB1	1.31245758377149	1.6158433309539	0.771008438329109	2.09575310804078	0.0361040980323552	0.999448182811212
SF3B3	0.312447156043708	1.60633268894191	1.21822793470926	1.31858139447876	0.187309097178406	0.999448182811212
PHACTR4	0.312865251026574	1.60436634215677	1.28358577494746	1.24990972435982	0.211332526720627	0.999448182811212
TMEM242	0.430430745887674	1.59540773600098	0.909640432320561	1.7538883269854	0.0794496441467017	0.999448182811212
RYBP	0.492506638875051	1.59507382887536	0.944063481451588	1.68958323271098	0.0911077159741366	0.999448182811212
VKORC1	1.02437373229577	1.59488526044663	0.716803682226997	2.22499590890991	0.0260815127888066	0.999448182811212
MXD1	0.691999664267114	1.58784311438746	0.893809155087432	1.7764900989766	0.0756521724079233	0.999448182811212
MMD	0.22180617415945	1.58771562364587	1.99492113612094	0.795878892101535	0.426102431001171	0.999448182811212
FIBCD1	0.322088959494509	1.58608674003583	1.27186537619978	1.24705552153241	0.21237714025286	0.999448182811212
ATP6V0E2	1.15590464014392	1.58589224170945	0.695280783520222	2.28093783015265	0.0225521259820851	0.999448182811212
DDHD1	0.27977371515445	1.58043368285572	1.43278751134739	1.10304819824224	0.270006234805434	0.999448182811212
C15orf57	0.976792364544507	1.57121228028987	0.704674209890371	2.22970027601026	0.0257673475568107	0.999448182811212
ABL2	0.675021953659885	1.56984451452767	0.883123539945787	1.77760465384496	0.0754688089204746	0.999448182811212
TOR1AIP1	0.307587051787903	1.56900601078125	1.25695775591785	1.24825675596038	0.211937045189107	0.999448182811212
RRAS	0.479650745351906	1.56742590587091	1.09063260225267	1.4371713284872	0.150669317661519	0.999448182811212
PCBD2	0.586225499740561	1.56671952738422	0.768967022776068	2.03743396137869	0.0416065734554792	0.999448182811212
FBP1	0.522506667537149	1.56614663856564	1.1932259408943	1.31253150379202	0.18934086361366	0.999448182811212
SPATC1L	1.18014026591857	1.56168933602928	0.599490679366699	2.60502688328541	0.00918670515225439	0.999448182811212
MT2A	2.35838066882182	1.5600036602784	1.64961069557348	0.945679889482086	0.344311882855186	0.999448182811212
AACS	0.325406157258771	1.55970313962591	1.13192951417293	1.37791542679716	0.168229401380435	0.999448182811212
ZNF579	0.747120741311056	1.55924873075343	0.708570614004882	2.20055517394444	0.0277675299345593	0.999448182811212
LTBP4	0.310362350480758	1.5584627985282	1.07846544838618	1.44507438866983	0.148436991971526	0.999448182811212
NUP214	0.320806219309694	1.55733937818214	1.12184540944128	1.38819427799571	0.165077894206888	0.999448182811212
PCIF1	0.308284011813343	1.55269519328332	1.15693283370552	1.3420789418779	0.179570400951808	0.999448182811212
BRAT1	0.19647991894677	1.55180633568115	1.81216034681757	0.856329484532844	0.391815556843901	0.999448182811212
GLRX	0.645603138097646	1.55132060569228	1.00435360282871	1.54459604796863	0.122444002725325	0.999448182811212
RAB39B	0.61221213323334	1.55050151401799	0.927933300563683	1.67091914157636	0.0947376501030019	0.999448182811212
OCLN	0.493947615003764	1.54661028013922	0.909342532554359	1.70080055069542	0.0889804458444119	0.999448182811212
RAB17	0.961072371129168	1.54103777582819	0.726096873065807	2.12235836978811	0.0338076552967852	0.999448182811212
UBXN2B	0.347523217884365	1.53307102485007	1.06694269372055	1.43688225606952	0.150751452550812	0.999448182811212
MMGT1	0.490783958053361	1.53188884981174	0.870487694666637	1.75980528983629	0.0784408258705011	0.999448182811212
MISP	0.688044598353324	1.53159754389358	0.852817635006242	1.79592621097988	0.0725062532158572	0.999448182811212
RAC3	0.594271296870496	1.52996511258426	0.890111410021157	1.71884675936004	0.0856422786967682	0.999448182811212
TMEM43	0.403547519821829	1.52988657996553	1.03040915143594	1.48473698805328	0.137613509510747	0.999448182811212
AMMECR1	0.508192755725833	1.52871844681717	0.898739662356117	1.70095803139422	0.088950868272411	0.999448182811212
OXR1	0.352996940300775	1.52424190105336	1.13555443251645	1.34228871589673	0.179502400742444	0.999448182811212
TMEM192	0.745077093157783	1.52335986568866	0.769047922315952	1.98083867270733	0.047609368360239	0.999448182811212
REEP1	0.46190969225628	1.52273715749088	0.968361114858095	1.57248895492259	0.11583719869566	0.999448182811212
VPS11	0.232165110431788	1.52035604787618	1.78242391947311	0.852971075660614	0.393675344433228	0.999448182811212
LPIN1	0.506883865956132	1.51994427556312	0.896387258145147	1.69563351302904	0.0899553069621478	0.999448182811212
INO80E	0.607478028932251	1.5187354627513	0.809783085683772	1.87548429894519	0.0607261275326483	0.999448182811212
MAP7D3	0.798099209288603	1.51822697430413	0.818010860275468	1.85599855458259	0.0634537640809709	0.999448182811212
CIC	0.211322391053964	1.51737760099324	1.72568737307872	0.879288812484127	0.379244700256273	0.999448182811212
PDK2	0.27231463654367	1.51528067827669	1.3289555882946	1.14020415100643	0.254201258532673	0.999448182811212
RFWD3	0.298109379774565	1.51235614743438	1.30260439349385	1.16102490901165	0.24563176983015	0.999448182811212
BBIP1	1.01103503491053	1.51081567266671	0.662949869541098	2.27892898404598	0.0226712871516364	0.999448182811212
MRPL10	2.0732957302107	1.5107786843552	0.497438388394667	3.03711719803287	0.00238852568975489	0.999448182811212
TRIP12	0.639257167703336	1.50825101529829	0.818877060716211	1.84185280996776	0.0654966828764095	0.999448182811212
CYB5R3	0.805411332659398	1.50737619866405	0.718386254363195	2.09828095889759	0.0358803335479974	0.999448182811212
ZBTB11-AS1	0.217882988516759	1.50588202023505	1.69666353526172	0.887554891667286	0.374780227010448	0.999448182811212
SMIM8	0.353066246488023	1.50567556472668	1.0128319607171	1.48659957734808	0.137120599515787	0.999448182811212
CCDC64B	0.718710001328532	1.5054978390769	0.881179495611547	1.70850303096541	0.0875430444666403	0.999448182811212
TMEM256	0.885524317081944	1.50330991150551	0.663603237688384	2.26537458849988	0.0234897023707903	0.999448182811212
OTULIN	0.834871059003558	1.50271988946951	0.697419860203546	2.15468468166498	0.0311865173142498	0.999448182811212
NUMBL	0.354495789746947	1.50091905578605	1.14306551120943	1.31306477281253	0.189161122922831	0.999448182811212
TRNT1	0.509909182666006	1.5005991177684	0.967299831026406	1.55132779892674	0.120823148179996	0.999448182811212
LSG1	0.666238950400463	1.49935874221741	0.864792331371736	1.73377895227069	0.0829573115670182	0.999448182811212
TBC1D13	0.28862356908411	1.49515140246756	1.13012366732748	1.32299804498679	0.185836027977741	0.999448182811212
TNFRSF10A	0.290389926508503	1.49051449579517	1.26012739190313	1.1828284230407	0.236877153524611	0.999448182811212
RAB5B	1.22152113421592	1.48681863590724	0.574926911275732	2.5861002620456	0.00970686901551848	0.999448182811212
CEPT1	0.242587128715709	1.48533598797524	1.73897199607087	0.854146007716794	0.393024094728238	0.999448182811212
INSIG2	0.51702693310724	1.48519508763416	0.853110672548578	1.74091725191679	0.0816980842128474	0.999448182811212
MTMR9	0.326310524346931	1.4820427591107	1.11195749764126	1.33282320795038	0.182589827768349	0.999448182811212
UTP14A	0.316422197438906	1.4798763456326	1.27192772438774	1.16349091010258	0.244630384011572	0.999448182811212
GMPPA	0.637845271978182	1.47749938741375	0.824969246583685	1.79097511032355	0.0732972892016583	0.999448182811212
RPRD2	0.383859389498339	1.47559766325194	1.09716720187753	1.34491594419413	0.178652380674605	0.999448182811212
RELT	0.382798431085457	1.47528673447717	1.08789140822492	1.35609742233772	0.175068172920351	0.999448182811212
COMMD9	0.794167346446369	1.47224392288071	0.727203431958575	2.0245282931566	0.0429158238762071	0.999448182811212
WDR13	1.03294648286313	1.4706743001897	0.675672682040243	2.17660760791586	0.0295098570498022	0.999448182811212
NF1	0.343424409249676	1.47041035787112	1.14373385422904	1.28562283299928	0.198574724097969	0.999448182811212
RXRB	0.347768212622796	1.46465173741714	1.11357774380058	1.3152667117954	0.188420281497019	0.999448182811212
PDLIM2	0.498528133060079	1.46344688509022	0.975826045325894	1.49970057890951	0.133691980556089	0.999448182811212
ST3GAL2	0.170003744363387	1.46224219573808	2.22084078544568	0.658418291541162	0.510269384895448	0.999448182811212
PRR3	0.243635660552529	1.46091563006686	1.73504620699202	0.842003875274075	0.399785784289056	0.999448182811212
MBD3	0.228838407699416	1.45936880835343	1.56394231989436	0.933134674974462	0.350750437845155	0.999448182811212
HAGLR	0.157079219210928	1.45755254090111	2.21444151639869	0.658203221944424	0.510407554755963	0.999448182811212
SPRYD3	0.411500818869513	1.45622938302315	1.02705795580016	1.41786485835518	0.156230223919833	0.999448182811212
CTA-29F11.1	0.349923207300304	1.4542724952239	1.18720108794155	1.22495886332569	0.220590720216818	0.999448182811212
CCDC120	0.163936993904742	1.45194828126681	2.2434522713382	0.647193746805557	0.517506557893766	0.999448182811212
PPIL4	0.426687412026329	1.45078384941675	1.13436659963741	1.27893738221883	0.200919107322039	0.999448182811212
GSTM3	2.11299618373888	1.44971435090339	0.706540699649524	2.05184832469313	0.0401844052082718	0.999448182811212
RALGAPB	0.188909894871018	1.44810955403736	2.31476944718754	0.625595588276327	0.531580233214638	0.999448182811212
LGALS1	0.472137287363352	1.44742933407927	2.13743335276108	0.677181036877489	0.498291097855946	0.999448182811212
RNASEH1-AS1	0.241912004984752	1.44705820564943	1.66155359730341	0.870906727293003	0.383805083302325	0.999448182811212
SFSWAP	0.849250314706962	1.44696502488748	0.744495143401485	1.94355199991839	0.0519494989360536	0.999448182811212
ANGPTL4	0.249889603234927	1.44615210659263	1.97929633317511	0.730639511807094	0.464999371185338	0.999448182811212
INTS2	0.190985148165755	1.44426660222312	2.20195791437666	0.655901092747254	0.51188776507588	0.999448182811212
AC093323.3	0.344819748414572	1.4439054396858	1.27915681487616	1.12879470514769	0.258984446795512	0.999448182811212
ABHD2	0.508127849032895	1.44322694071818	0.869667117495279	1.65951651118512	0.0970117563401618	0.999448182811212
CSE1L	0.554674294872387	1.43832907672638	0.87949157126634	1.63540973412104	0.101963183193556	0.999448182811212
GID4	0.495728048722067	1.4381708280699	0.850124202244027	1.69171848569143	0.0906996620848869	0.999448182811212
TBP	0.318445603875496	1.43778621234631	1.25252711804932	1.14790825015071	0.251006442010107	0.999448182811212
PMAIP1	0.495496391196506	1.43623104034567	1.50543464309649	0.95403081557332	0.34006804417093	0.999448182811212
SLC30A6	0.174627892579996	1.43603994829355	2.17218178097017	0.66110486740763	0.508545064020421	0.999448182811212
SYVN1	0.403321886445592	1.43401574553286	0.986900271345168	1.45305031031987	0.146209785881596	0.999448182811212
USP46	0.326120788350078	1.43401096501838	1.25826983304746	1.13966887495449	0.254424279016478	0.999448182811212
ABCA2	0.231474899185837	1.4314794766378	1.60634649290083	0.891139914684751	0.372854113922463	0.999448182811212
CLCC1	0.936572235942596	1.43127808028822	0.694039063229662	2.06224426853997	0.0391844860239883	0.999448182811212
PIGC	0.516984658376876	1.42915929390373	0.888904618473919	1.60777575479057	0.107884300292366	0.999448182811212
AC093642.5	0.183389594202874	1.42883115107844	2.10176543060685	0.67982427071602	0.496615736844916	0.999448182811212
MAST4	0.176372998278669	1.42657533289698	2.19754158258091	0.649168754850833	0.516229305046998	0.999448182811212
SBF1	0.178675300369947	1.42615752957086	2.12934009752063	0.669765027780886	0.503007590726069	0.999448182811212
SART3	0.434061365261814	1.42607168645905	1.11342832197318	1.28079343619696	0.200266230157554	0.999448182811212
COPS7B	0.357092386755502	1.42580306884531	1.08432030058168	1.31492794894686	0.188534118594551	0.999448182811212
POP5	0.909436838863094	1.4246217303585	0.743443965095584	1.91624627711563	0.055333755474857	0.999448182811212
C1orf21	0.361580000560215	1.424104990939	1.22566882401773	1.16190031355354	0.245275959761699	0.999448182811212
GNA13	0.720644703472934	1.42332153395294	0.807537615180116	1.76254518327976	0.0779772293958192	0.999448182811212
SGTA	0.699792447764325	1.42303899912243	0.812048508256512	1.75240639525061	0.0797039525569652	0.999448182811212
NBAS	0.334384428345874	1.42272029086379	1.19785718240168	1.18772113384273	0.234943294681942	0.999448182811212
BNIP2	0.654121998847999	1.42011872122203	0.811507816801744	1.74997540605203	0.08012255761874	0.999448182811212
HIST2H2BE	0.274274488477272	1.41966494494662	1.92970557002851	0.735689924409373	0.461919422773984	0.999448182811212
PRRC1	0.398990902823506	1.41578250464133	1.0131335205649	1.39742933769669	0.162284502006631	0.999448182811212
TMEM223	0.83961057366419	1.41492391310193	0.76960700967699	1.83850185264787	0.0659884891123893	0.999448182811212
CFL2	0.669959115054192	1.41249235272925	0.856061393096163	1.64998954995577	0.0989450734316926	0.999448182811212
RNF223	0.419170254975081	1.41156182142434	1.10461869317554	1.27787247323002	0.201294395316216	0.999448182811212
SLC7A2	0.551807549472488	1.41152840911001	0.924234571530037	1.52724043504808	0.126701234994168	0.999448182811212
GRIPAP1	0.565349851486979	1.41079180578484	0.926752575695209	1.52229607209511	0.127934911837302	0.999448182811212
ELMO2	0.246087263220837	1.41032326153341	1.58877149624907	0.88768162373446	0.374712033410904	0.999448182811212
ACTR2	1.72074966823239	1.4081551060345	0.588583135553986	2.39244895236273	0.0167363560744624	0.999448182811212
SMYD5	0.186286932225378	1.40802065562935	2.00306535992179	0.702932956558302	0.482097531595622	0.999448182811212
RP5-908M14.9	0.172282213759287	1.40710574682689	2.08547831049657	0.674716078198791	0.499856167505941	0.999448182811212
ZCCHC8	0.393782998298959	1.40625451608588	1.09373052850211	1.28574130413254	0.198533361014194	0.999448182811212
MRPS27	0.339103525078251	1.40354167843405	1.01015094463017	1.38943757454774	0.164699731135127	0.999448182811212
HIPK2	0.928346124162329	1.39982880344744	0.817815972311683	1.71166723424417	0.0869580101865252	0.999448182811212
ATAD1	0.403741239486445	1.39940296746197	1.05701198289709	1.32392346549037	0.185528464123572	0.999448182811212
RSPRY1	0.362430029377568	1.3975153569168	1.03142441568063	1.35493724568715	0.175437551703597	0.999448182811212
NIFK-AS1	0.195915986799262	1.39630127529181	1.95568058434634	0.713972049662958	0.475244462913036	0.999448182811212
KIAA1522	0.235465308737741	1.39356090816852	1.53558279959227	0.907512710183092	0.364135731228485	0.999448182811212
DERA	0.390401134534965	1.39329086874598	1.10194977958375	1.26438690270647	0.206091191508795	0.999448182811212
CEBPD	0.367096757183538	1.39225185225182	1.02518747417829	1.35804610114628	0.174449056220157	0.999448182811212
HCFC1R1	0.181198978616533	1.38938884374376	2.11208332684337	0.657828612197931	0.510648266703106	0.999448182811212
RBM41	0.193709577949295	1.3891901853264	1.95582935807419	0.710281896317514	0.477529343969883	0.999448182811212
ZSCAN2	0.519557686237951	1.38890980229596	0.913642264839844	1.52018996465693	0.128463238851169	0.999448182811212
ING4	0.189235947800169	1.38828526042377	1.9800532374602	0.701135320080841	0.483218569938169	0.999448182811212
SPTSSB	0.532799028579398	1.38587739768499	1.83470650456383	0.755367353981479	0.450028595601022	0.999448182811212
EEA1	0.417222289117199	1.38542995963627	1.182056651408	1.1720503902973	0.241176825765428	0.999448182811212
ADAM9	0.194399573857105	1.38413769557355	1.93972773485392	0.713573183856027	0.475491144407083	0.999448182811212
MAN2C1.1	0.18511926845408	1.37990809933784	2.03842772984294	0.67694727614609	0.498439406982283	0.999448182811212
LARP4	1.16755957532796	1.37988831990892	0.678798853899918	2.03283831724378	0.0420688605274473	0.999448182811212
TMEM214	0.40176629828684	1.37957564416355	0.978093452861695	1.41047426514021	0.158399690133143	0.999448182811212
CREBZF	0.2807296263325	1.37777352729327	1.50987630200146	0.912507551424527	0.361501596168316	0.999448182811212
REPS1	0.377587387095471	1.37616815940033	1.01950169500322	1.34984391506675	0.177066054991766	0.999448182811212
DTNA	0.58373271603487	1.37346309004171	0.862118826747703	1.59312503964566	0.111132143100054	0.999448182811212
LHFPL2	0.389458291040902	1.37089268295764	1.02973976695185	1.33130012742505	0.183090276321855	0.999448182811212
